udi_less,df,udi,name,y,x,z,cda,udi_more,da
22.848484848484848,4.03161176,75.81818181818181,zone2,4.5,8.0,0.765,65.94222222222223,1.3333333333333333,33.81818181818182
15.333333333333334,4.91127734,81.39393939393939,zone2,4.5,8.5,0.765,37.182020202020205,3.272727272727273,74.84848484848484
15.575757575757576,5.51316161,83.57575757575758,zone2,4.5,9.0,0.765,79.9078787878788,0.8484848484848485,65.6969696969697
18.363636363636363,4.84240284,81.45454545454545,zone2,4.5,9.5,0.765,50.35272727272734,0.18181818181818182,67.15151515151516
100.0,0.7759069319999999,0.0,zone3,5.5,0.5,0.765,0.0,0.0,0.0
98.9090909090909,1.35232963,0.7878787878787878,zone3,5.5,1.0,0.765,0.9244444444444445,0.30303030303030304,0.6666666666666666
23.272727272727273,2.2816319800000002,75.63636363636364,zone3,5.5,1.5,0.765,67.63636363636364,1.0909090909090908,38.24242424242424
16.181818181818183,2.0943415,82.54545454545455,zone3,5.5,2.0,0.765,78.39010101010106,1.2727272727272727,69.33333333333333
22.181818181818183,1.86260647,76.72727272727273,zone3,5.5,2.5,0.765,68.14606060606047,1.0909090909090908,39.39393939393939
13.151515151515152,1.79120942,76.06060606060606,zone3,5.5,3.0,0.765,63.69414141414143,10.787878787878787,77.15151515151516
26.424242424242426,1.40871207,73.0909090909091,zone3,5.5,3.5,0.765,34.80989898989908,0.48484848484848486,40.72727272727273
26.545454545454547,1.3136645599999999,73.33333333333333,zone3,5.5,4.0,0.765,-52.97292929292928,0.12121212121212122,45.09090909090909
20.181818181818183,1.17863757,79.21212121212122,zone3,5.5,4.5,0.765,74.56868686868692,0.6060606060606061,60.303030303030305
16.424242424242426,1.01923748,83.57575757575758,zone3,6.0,0.5,0.765,79.59575757575755,0.0,66.06060606060606
99.75757575757575,1.7026785400000002,0.12121212121212122,zone3,6.0,1.0,0.765,0.18888888888888886,0.12121212121212122,0.12121212121212122
15.030303030303031,2.05330836,84.48484848484848,zone3,6.0,1.5,0.765,80.81878787878792,0.48484848484848486,67.33333333333333
21.09090909090909,1.76210069,76.12121212121212,zone3,6.0,2.0,0.765,74.07838383838393,2.787878787878788,57.515151515151516
26.242424242424242,1.87658306,73.33333333333333,zone3,6.0,2.5,0.765,11.564444444444474,0.42424242424242425,40.484848484848484
21.21212121212121,1.72413763,78.24242424242425,zone3,6.0,3.0,0.765,72.22222222222211,0.5454545454545454,51.81818181818182
98.24242424242425,1.7276605,1.5757575757575757,zone3,6.0,3.5,0.765,1.6345454545454545,0.18181818181818182,1.0909090909090908
15.090909090909092,1.53567016,81.63636363636364,zone3,6.0,4.0,0.765,82.10161616161598,3.272727272727273,73.6969696969697
98.60606060606061,1.2667791400000001,1.393939393939394,zone3,6.0,4.5,0.765,1.3838383838383839,0.0,0.9696969696969697
23.87878787878788,1.98679173,76.12121212121212,zone3,6.5,0.5,0.765,63.61111111111109,0.0,24.363636363636363
22.303030303030305,2.72179666,77.6969696969697,zone3,6.5,1.0,0.765,68.29959595959599,0.0,43.45454545454545
14.848484848484848,2.6120682,85.15151515151516,zone3,6.5,1.5,0.765,80.41656565656577,0.0,65.03030303030303
11.393939393939394,2.50442177,80.96969696969697,zone3,6.5,2.0,0.765,86.18909090909102,7.636363636363637,80.36363636363636
21.09090909090909,2.18114402,78.42424242424242,zone3,6.5,2.5,0.765,69.93050505050508,0.48484848484848486,44.666666666666664
22.848484848484848,2.07375716,77.0909090909091,zone3,6.5,3.0,0.765,63.919595959596016,0.06060606060606061,37.45454545454545
11.696969696969697,1.7001296,71.6969696969697,zone3,6.5,3.5,0.765,85.26484848484847,16.606060606060606,78.84848484848484
15.333333333333334,1.6409531400000001,63.878787878787875,zone3,6.5,4.0,0.765,6.953939393939355,20.78787878787879,75.51515151515152
21.333333333333332,1.33728738,78.66666666666667,zone3,6.5,4.5,0.765,71.73313131313142,0.0,52.60606060606061
12.848484848484848,5.4047687,87.15151515151516,zone3,7.0,0.5,0.765,84.44707070707061,0.0,76.66666666666667
10.787878787878787,5.1545875599999995,69.81818181818181,zone3,7.0,1.0,0.765,87.86202020202019,19.393939393939394,83.33333333333333
14.303030303030303,4.09075467,83.39393939393939,zone3,7.0,1.5,0.765,81.92646464646472,2.303030303030303,69.27272727272727
12.242424242424242,3.27207006,83.63636363636364,zone3,7.0,2.0,0.765,85.23292929292921,4.121212121212121,78.72727272727273
15.393939393939394,2.74657969,83.75757575757575,zone3,7.0,2.5,0.765,81.54020202020192,0.8484848484848485,71.87878787878788
21.21212121212121,2.82003735,78.66666666666667,zone3,7.0,3.0,0.765,71.07171717171731,0.12121212121212122,49.45454545454545
99.27272727272727,1.8248887299999998,0.7272727272727273,zone3,7.0,3.5,0.765,-0.8254545454545456,0.0,0.6666666666666666
99.33333333333333,2.0012047500000003,0.6060606060606061,zone3,7.0,4.0,0.765,0.6941414141414141,0.06060606060606061,0.5454545454545454
99.27272727272727,1.6184421199999999,0.7272727272727273,zone3,7.0,4.5,0.765,0.763030303030303,0.0,0.6060606060606061
10.242424242424242,13.414281800000001,35.03030303030303,zone3,7.5,0.5,0.765,80.87717171717173,54.72727272727273,87.03030303030303
14.121212121212121,9.1703881,52.484848484848484,zone3,7.5,1.0,0.765,-98.66848484848494,33.39393939393939,80.78787878787878
10.787878787878787,3.98555917,56.06060606060606,zone3,7.5,1.5,0.765,87.88525252525253,33.15151515151515,83.51515151515152
16.666666666666668,4.00772574,74.9090909090909,zone3,7.5,2.0,0.765,53.75717171717173,8.424242424242424,70.9090909090909
13.090909090909092,3.56689401,65.75757575757575,zone3,7.5,2.5,0.765,23.70666666666668,21.151515151515152,79.93939393939394
14.727272727272727,3.4971166,80.42424242424242,zone3,7.5,3.0,0.765,82.45030303030303,4.848484848484849,73.87878787878788
22.424242424242426,2.50496128,77.27272727272727,zone3,7.5,3.5,0.765,66.56888888888884,0.30303030303030304,36.54545454545455
14.545454545454545,2.34910408,81.93939393939394,zone3,7.5,4.0,0.765,82.54121212121198,3.515151515151515,74.60606060606061
22.303030303030305,1.82317299,77.6969696969697,zone3,7.5,4.5,0.765,66.2953535353535,0.0,36.666666666666664
11.212121212121213,17.573627899999998,22.363636363636363,zone3,8.0,0.5,0.765,57.33050505050505,66.42424242424242,87.0909090909091
15.212121212121213,10.408815800000001,51.57575757575758,zone3,8.0,1.0,0.765,-68.42222222222235,33.21212121212121,78.78787878787878
10.484848484848484,7.747530719999999,35.515151515151516,zone3,8.0,1.5,0.765,87.4357575757575,54.0,86.66666666666667
13.818181818181818,4.455113959999999,69.27272727272727,zone3,8.0,2.0,0.765,20.465656565656584,16.90909090909091,78.72727272727273
11.090909090909092,4.60759574,49.03030303030303,zone3,8.0,2.5,0.765,86.83959595959595,39.878787878787875,81.6969696969697
12.242424242424242,4.3785382,77.15151515151516,zone3,8.0,3.0,0.765,85.28080808080801,10.606060606060606,78.72727272727273
15.090909090909092,3.01429946,77.63636363636364,zone3,8.0,3.5,0.765,68.94060606060616,7.2727272727272725,71.6969696969697
26.484848484848484,3.07401063,73.51515151515152,zone3,8.0,4.0,0.765,-48.455151515151584,0.0,51.333333333333336
12.666666666666666,2.4405171500000002,87.33333333333333,zone3,8.0,4.5,0.765,84.77313131313116,0.0,76.96969696969697
13.030303030303031,14.3160038,27.333333333333332,zone3,8.5,0.5,0.765,9.892727272727278,59.63636363636363,83.6969696969697
14.363636363636363,9.50068837,36.36363636363637,zone3,8.5,1.0,0.765,-118.09959595959603,49.27272727272727,80.06060606060606
13.454545454545455,8.54533911,54.666666666666664,zone3,8.5,1.5,0.765,11.386868686868684,31.87878787878788,79.75757575757575
13.454545454545455,6.85050292,48.666666666666664,zone3,8.5,2.0,0.765,12.431919191919185,37.878787878787875,81.03030303030303
11.515151515151516,6.07848185,72.60606060606061,zone3,8.5,2.5,0.765,76.55434343434352,15.878787878787879,80.96969696969697
11.212121212121213,6.76074429,83.75757575757575,zone3,8.5,3.0,0.765,86.53434343434347,5.03030303030303,81.03030303030303
15.575757575757576,5.25406378,83.27272727272727,zone3,8.5,3.5,0.765,80.48060606060602,1.1515151515151516,67.81818181818181
11.090909090909092,4.38981236,76.48484848484848,zone3,8.5,4.0,0.765,86.71292929292932,12.424242424242424,81.51515151515152
11.090909090909092,3.6811405500000003,70.84848484848484,zone3,8.5,4.5,0.765,86.8341414141414,18.060606060606062,81.6969696969697
13.93939393939394,8.34689154,62.121212121212125,zone3,9.0,0.5,0.765,52.64080808080809,23.939393939393938,76.72727272727273
20.181818181818183,9.88768944,73.57575757575758,zone3,9.0,1.0,0.765,-363.6608080808074,6.242424242424242,69.63636363636364
13.515151515151516,9.19653253,35.45454545454545,zone3,9.0,1.5,0.765,-61.61656565656559,51.03030303030303,83.51515151515152
10.242424242424242,7.74737878,51.93939393939394,zone3,9.0,2.0,0.765,88.49777777777767,37.81818181818182,84.84848484848484
10.181818181818182,8.96382651,31.87878787878788,zone3,9.0,2.5,0.765,89.11595959595962,57.93939393939394,86.0
10.848484848484848,7.02397948,87.21212121212122,zone3,9.0,3.0,0.765,87.53111111111112,1.9393939393939394,82.60606060606061
10.787878787878787,8.21574145,83.57575757575758,zone3,9.0,3.5,0.765,87.66808080808083,5.636363636363637,82.9090909090909
10.181818181818182,7.32537838,45.63636363636363,zone3,9.0,4.0,0.765,89.17050505050506,44.18181818181818,86.06060606060606
10.727272727272727,4.83980085,62.96969696969697,zone3,9.0,4.5,0.765,87.91575757575755,26.303030303030305,83.51515151515152
18.0,6.911068309999999,79.15151515151516,zone3,9.5,0.5,0.765,28.267272727272708,2.8484848484848486,69.6969696969697
11.212121212121213,13.6536647,41.81818181818182,zone3,9.5,1.0,0.765,55.525050505050494,46.96969696969697,85.81818181818181
10.303030303030303,9.95027561,63.515151515151516,zone3,9.5,1.5,0.765,88.45696969696962,26.181818181818183,84.72727272727273
11.212121212121213,10.877598299999999,64.72727272727273,zone3,9.5,2.0,0.765,86.67737373737371,24.060606060606062,81.45454545454545
10.181818181818182,13.338163,42.60606060606061,zone3,9.5,2.5,0.765,89.15939393939395,47.21212121212121,86.0
12.848484848484848,8.51433619,86.18181818181819,zone3,9.5,3.0,0.765,84.26363636363631,0.9696969696969697,75.51515151515152
10.484848484848484,11.150937,75.57575757575758,zone3,9.5,3.5,0.765,88.20505050505042,13.93939393939394,84.36363636363636
10.484848484848484,11.8661376,31.151515151515152,zone3,9.5,4.0,0.765,79.2410101010101,58.36363636363637,86.36363636363636
24.060606060606062,5.18315896,75.81818181818181,zone3,9.5,4.5,0.765,35.70181818181815,0.12121212121212122,39.21212121212121
22.848484848484848,2.17955453,77.15151515151516,zone4,5.5,5.5,0.765,62.36161616161631,0.0,23.03030303030303
15.212121212121213,2.4619994000000003,84.78787878787878,zone4,5.5,6.0,0.765,80.46363636363645,0.0,66.48484848484848
23.454545454545453,3.47170658,76.54545454545455,zone4,5.5,6.5,0.765,65.96181818181815,0.0,34.60606060606061
11.575757575757576,4.18308224,88.42424242424242,zone4,5.5,7.0,0.765,84.69151515151512,0.0,75.87878787878788
14.484848484848484,4.56725869,85.51515151515152,zone4,5.5,7.5,0.765,79.63535353535356,0.0,63.27272727272727
11.393939393939394,4.93341591,88.60606060606061,zone4,5.5,8.0,0.765,85.17171717171716,0.0,76.48484848484848
11.575757575757576,4.77768634,88.42424242424242,zone4,5.5,8.5,0.765,85.30626262626257,0.0,77.51515151515152
14.848484848484848,4.3242508,85.15151515151516,zone4,5.5,9.0,0.765,81.06868686868687,0.0,68.06060606060606
22.181818181818183,3.5175620100000002,77.81818181818181,zone4,5.5,9.5,0.765,65.61030303030309,0.0,33.75757575757576
23.939393939393938,2.6093737700000004,76.06060606060606,zone4,6.0,5.5,0.765,65.20020202020204,0.0,31.03030303030303
25.575757575757574,3.34169577,74.42424242424242,zone4,6.0,6.0,0.765,57.889090909090925,0.0,19.393939393939394
14.787878787878787,5.2175807800000005,85.21212121212122,zone4,6.0,6.5,0.765,79.79050505050503,0.0,63.57575757575758
11.696969696969697,6.018975279999999,88.3030303030303,zone4,6.0,7.0,0.765,84.90646464646463,0.0,76.54545454545455
10.909090909090908,7.734835670000001,89.0909090909091,zone4,6.0,7.5,0.765,87.14222222222223,0.0,80.96969696969697
11.454545454545455,6.70102053,88.54545454545455,zone4,6.0,8.0,0.765,84.21474747474755,0.0,74.06060606060606
14.303030303030303,6.8457486,85.6969696969697,zone4,6.0,8.5,0.765,79.47373737373734,0.0,63.15151515151515
11.515151515151516,5.87942458,88.48484848484848,zone4,6.0,9.0,0.765,85.38767676767677,0.0,77.57575757575758
14.606060606060606,4.69809854,85.39393939393939,zone4,6.0,9.5,0.765,81.4002020202021,0.0,68.60606060606061
14.727272727272727,3.37593111,85.27272727272727,zone4,6.5,5.5,0.765,80.28989898989903,0.0,65.45454545454545
12.242424242424242,4.52276628,87.75757575757575,zone4,6.5,6.0,0.765,84.900404040404,0.0,76.9090909090909
15.090909090909092,6.47374851,84.9090909090909,zone4,6.5,6.5,0.765,78.23232323232318,0.0,59.878787878787875
10.969696969696969,8.47842964,88.96969696969697,zone4,6.5,7.0,0.765,86.95757575757568,0.06060606060606061,80.3030303030303
11.696969696969697,9.56685116,88.3030303030303,zone4,6.5,7.5,0.765,84.96181818181815,0.0,76.84848484848484
10.787878787878787,10.5598233,86.24242424242425,zone4,6.5,8.0,0.765,86.75030303030294,2.9696969696969697,79.0909090909091
10.242424242424242,9.94868542,77.0909090909091,zone4,6.5,8.5,0.765,88.38181818181815,12.666666666666666,83.51515151515152
11.333333333333334,8.525745440000001,88.66666666666667,zone4,6.5,9.0,0.765,84.77050505050512,0.0,75.27272727272727
13.515151515151516,6.947542749999999,86.48484848484848,zone4,6.5,9.5,0.765,81.18161616161606,0.0,67.15151515151516
100.0,4.1901978699999995,0.0,zone4,7.0,5.5,0.765,0.0,0.0,0.0
11.575757575757576,5.02807841,88.42424242424242,zone4,7.0,6.0,0.765,84.61373737373737,0.0,75.6969696969697
11.696969696969697,8.03022438,88.3030303030303,zone4,7.0,6.5,0.765,84.83131313131311,0.0,76.12121212121212
10.0,10.7551986,64.54545454545455,zone4,7.0,7.0,0.765,89.54343434343431,25.454545454545453,86.78787878787878
10.242424242424242,12.0366803,73.21212121212122,zone4,7.0,7.5,0.765,88.11171717171723,16.545454545454547,81.87878787878788
10.181818181818182,13.5295814,61.39393939393939,zone4,7.0,8.0,0.765,89.21555555555557,28.424242424242426,86.06060606060606
10.484848484848484,12.800335800000001,70.42424242424242,zone4,7.0,8.5,0.765,88.33515151515144,19.09090909090909,84.54545454545455
9.757575757575758,11.1164056,48.06060606060606,zone4,7.0,9.0,0.765,89.7436363636364,42.18181818181818,87.27272727272727
13.212121212121213,7.90774525,84.42424242424242,zone4,7.0,9.5,0.765,82.09575757575752,2.3636363636363638,69.45454545454545
17.21212121212121,4.45091696,82.78787878787878,zone4,7.5,5.5,0.765,78.88626262626273,0.0,64.9090909090909
10.666666666666666,6.56429101,80.54545454545455,zone4,7.5,6.0,0.765,88.00929292929284,8.787878787878787,83.63636363636364
10.303030303030303,9.4396301,75.81818181818181,zone4,7.5,6.5,0.765,88.24242424242425,13.878787878787879,83.0909090909091
10.363636363636363,11.945099,73.87878787878788,zone4,7.5,7.0,0.765,88.25696969696965,15.757575757575758,83.27272727272727
10.242424242424242,14.6063097,72.24242424242425,zone4,7.5,7.5,0.765,88.42242424242421,17.515151515151516,83.87878787878788
10.242424242424242,16.5589439,63.15151515151515,zone4,7.5,8.0,0.765,88.47414141414151,26.606060606060606,83.15151515151516
10.06060606060606,13.5082002,51.696969696969695,zone4,7.5,8.5,0.765,89.32606060606061,38.24242424242424,86.42424242424242
10.787878787878787,12.1155464,73.39393939393939,zone4,7.5,9.0,0.765,87.5418181818182,15.818181818181818,81.6969696969697
12.969696969696969,10.9029668,78.24242424242425,zone4,7.5,9.5,0.765,82.33636363636357,8.787878787878787,70.42424242424242
12.727272727272727,5.11739344,87.27272727272727,zone4,8.0,5.5,0.765,84.64404040404038,0.0,76.96969696969697
11.030303030303031,6.53977755,86.42424242424242,zone4,8.0,6.0,0.765,86.79999999999994,2.5454545454545454,80.3030303030303
10.181818181818182,9.77106571,68.60606060606061,zone4,8.0,6.5,0.765,88.93838383838386,21.21212121212121,85.21212121212122
10.484848484848484,12.0126667,70.18181818181819,zone4,8.0,7.0,0.765,88.26181818181807,19.333333333333332,84.3030303030303
9.757575757575758,14.024098500000001,48.666666666666664,zone4,8.0,7.5,0.765,89.95999999999998,41.57575757575758,88.24242424242425
10.181818181818182,14.1444712,56.303030303030305,zone4,8.0,8.0,0.765,89.1636363636364,33.515151515151516,86.0
10.06060606060606,12.622266,53.75757575757576,zone4,8.0,8.5,0.765,89.33070707070706,36.18181818181818,86.3030303030303
13.151515151515152,10.296179799999999,58.72727272727273,zone4,8.0,9.0,0.765,-164.29393939393916,28.12121212121212,80.48484848484848
10.484848484848484,8.5702437,55.878787878787875,zone4,8.0,9.5,0.765,88.13292929292919,33.63636363636363,83.63636363636364
11.696969696969697,5.3184302699999995,88.3030303030303,zone4,8.5,5.5,0.765,84.81414141414136,0.0,76.48484848484848
14.848484848484848,6.28384029,85.15151515151516,zone4,8.5,6.0,0.765,79.96444444444447,0.0,64.9090909090909
10.0,10.2016724,57.45454545454545,zone4,8.5,6.5,0.765,89.41717171717167,32.54545454545455,86.66666666666667
10.0,12.6448873,55.81818181818182,zone4,8.5,7.0,0.765,89.42808080808076,34.18181818181818,86.72727272727273
10.484848484848484,12.8656357,61.93939393939394,zone4,8.5,7.5,0.765,88.28707070707061,27.575757575757574,84.42424242424242
12.242424242424242,11.8027334,59.878787878787875,zone4,8.5,8.0,0.765,-38.758585858585896,27.87878787878788,82.36363636363636
10.787878787878787,10.596503199999999,62.24242424242424,zone4,8.5,8.5,0.765,87.70848484848489,26.96969696969697,82.48484848484848
15.454545454545455,8.884433360000001,55.45454545454545,zone4,8.5,9.0,0.765,-327.3715151515154,29.09090909090909,78.54545454545455
13.757575757575758,6.35750353,67.39393939393939,zone4,8.5,9.5,0.765,-33.643636363636375,18.848484848484848,75.81818181818181
12.363636363636363,5.8328105,87.39393939393939,zone4,9.0,5.5,0.765,84.69393939393936,0.24242424242424243,76.78787878787878
10.787878787878787,8.90147238,74.12121212121212,zone4,9.0,6.0,0.765,87.92888888888885,15.090909090909092,83.51515151515152
10.181818181818182,12.819295899999998,57.333333333333336,zone4,9.0,6.5,0.765,89.22909090909091,32.484848484848484,86.18181818181819
10.181818181818182,13.4442661,60.96969696969697,zone4,9.0,7.0,0.765,88.92080808080811,28.848484848484848,85.39393939393939
11.878787878787879,10.6005213,49.27272727272727,zone4,9.0,7.5,0.765,-6.25272727272727,38.84848484848485,84.54545454545455
10.727272727272727,9.22358247,47.21212121212121,zone4,9.0,8.0,0.765,55.89393939393939,42.06060606060606,85.33333333333333
16.606060606060606,7.45430598,67.03030303030303,zone4,9.0,8.5,0.765,-204.19878787878753,16.363636363636363,67.93939393939394
10.545454545454545,6.3874217600000005,52.84848484848485,zone4,9.0,9.0,0.765,88.16060606060599,36.60606060606061,84.0
15.212121212121213,5.1470999,60.484848484848484,zone4,9.0,9.5,0.765,25.243434343434355,24.303030303030305,73.45454545454545
12.727272727272727,4.50383985,87.27272727272727,zone4,9.5,5.5,0.765,84.30080808080804,0.0,75.75757575757575
10.181818181818182,11.5628383,65.63636363636364,zone4,9.5,6.0,0.765,89.00484848484852,24.181818181818183,85.51515151515152
9.757575757575758,17.5745342,39.45454545454545,zone4,9.5,6.5,0.765,89.97676767676766,50.78787878787879,88.36363636363636
9.757575757575758,19.6104865,41.09090909090909,zone4,9.5,7.0,0.765,89.77111111111114,49.15151515151515,87.27272727272727
15.090909090909092,11.3410995,65.63636363636364,zone4,9.5,7.5,0.765,-355.4432323232323,19.272727272727273,79.39393939393939
17.272727272727273,6.888057979999999,65.6969696969697,zone4,9.5,8.0,0.765,-470.510303030303,17.03030303030303,75.75757575757575
18.848484848484848,6.07808586,70.0,zone4,9.5,8.5,0.765,74.77494949494972,11.151515151515152,55.57575757575758
94.36363636363636,4.01445444,0.18181818181818182,zone4,9.5,9.0,0.765,-386.92707070707064,5.454545454545454,5.636363636363637
96.12121212121212,3.37022412,0.6060606060606061,zone4,9.5,9.5,0.765,-160.79292929292933,3.272727272727273,3.878787878787879
